left,right,front,steering
497.0,458.0,1752.0,-2.0
492.0,456.0,1752.0,-2.0
513.0,456.0,1568.0,3.0
515.0,461.0,1484.0,-2.0
515.0,461.0,1484.0,-7.0
492.0,461.0,1499.0,-7.0
502.0,472.0,1218.0,-7.0
502.0,472.0,1135.0,-7.0
509.0,1582.0,1135.0,-7.0
535.0,1586.0,941.0,-7.0
607.0,1571.0,879.0,-7.0
668.0,1571.0,840.0,-12.0
1027.0,1038.0,791.0,-12.0
1227.0,1038.0,828.0,-12.0
1333.0,1038.0,1198.0,-7.0
1204.0,587.0,1198.0,-7.0
1060.0,588.0,1230.0,-7.0
1060.0,581.0,1593.0,-7.0
674.0,588.0,1793.0,-7.0
615.0,588.0,2167.0,-12.0
615.0,539.0,2171.0,-12.0
485.0,502.0,2171.0,-7.0
485.0,502.0,2096.0,-2.0
472.0,483.0,2096.0,3.0
488.0,472.0,2107.0,-2.0
500.0,471.0,2060.0,-2.0
473.0,485.0,1951.0,-7.0
473.0,462.0,1951.0,-2.0
490.0,462.0,1937.0,3.0
499.0,462.0,1823.0,3.0
499.0,474.0,1777.0,-2.0
487.0,474.0,1736.0,-7.0
487.0,479.0,1736.0,-7.0
475.0,479.0,0.0,-2.0
481.0,476.0,1556.0,-2.0
486.0,469.0,0.0,-2.0
498.0,472.0,1239.0,3.0
493.0,2114.0,1180.0,-2.0
493.0,2295.0,1180.0,-7.0
472.0,2275.0,943.0,-12.0
493.0,2274.0,888.0,-12.0
528.0,1162.0,998.0,-7.0
959.0,873.0,1021.0,-7.0
1111.0,915.0,1021.0,-7.0
1251.0,880.0,1003.0,-7.0
1292.0,732.0,994.0,-12.0
1227.0,693.0,1028.0,-12.0
977.0,625.0,1259.0,-7.0
977.0,625.0,1801.0,-7.0
977.0,561.0,2108.0,-7.0
586.0,554.0,0.0,-12.0
586.0,517.0,0.0,-12.0
485.0,517.0,2113.0,-7.0
485.0,481.0,2113.0,-2.0
496.0,468.0,1929.0,3.0
496.0,468.0,1989.0,-2.0
481.0,468.0,1895.0,-7.0
468.0,483.0,1806.0,-7.0
468.0,485.0,1863.0,-2.0
479.0,481.0,1736.0,-2.0
479.0,472.0,1736.0,-2.0
496.0,472.0,1736.0,-2.0
496.0,469.0,1710.0,-2.0
497.0,475.0,1561.0,-2.0
497.0,475.0,1561.0,-2.0
500.0,472.0,1440.0,-2.0
500.0,472.0,1354.0,-2.0
487.0,478.0,1236.0,-2.0
493.0,496.0,1136.0,-2.0
503.0,2192.0,1136.0,-7.0
492.0,2205.0,934.0,-12.0
550.0,2177.0,871.0,-12.0
550.0,1275.0,0.0,-12.0
1045.0,1005.0,831.0,-12.0
1423.0,1005.0,862.0,-7.0
1369.0,569.0,1110.0,-7.0
1313.0,575.0,1188.0,-7.0
1381.0,605.0,1161.0,-12.0
982.0,640.0,1106.0,-12.0
982.0,569.0,1886.0,-12.0
652.0,505.0,1886.0,-7.0
537.0,505.0,2223.0,-7.0
537.0,480.0,2223.0,-7.0
501.0,480.0,0.0,-7.0
475.0,476.0,2198.0,-7.0
476.0,454.0,2116.0,-2.0
474.0,454.0,1991.0,-2.0
488.0,443.0,1926.0,-2.0
495.0,442.0,1926.0,-2.0
487.0,442.0,1915.0,-2.0
479.0,440.0,1924.0,3.0
474.0,440.0,1924.0,-2.0
470.0,472.0,1692.0,-7.0
470.0,472.0,1601.0,-7.0
477.0,463.0,1494.0,-2.0
477.0,463.0,1465.0,-2.0
487.0,453.0,1465.0,-2.0
477.0,451.0,1354.0,-13.0
470.0,456.0,1274.0,-2.0
470.0,1989.0,1196.0,-2.0
488.0,2187.0,1196.0,-12.0
497.0,1806.0,947.0,-12.0
573.0,997.0,876.0,-12.0
573.0,997.0,877.0,-12.0
1130.0,651.0,1083.0,-7.0
1307.0,594.0,1119.0,-2.0
1325.0,732.0,1001.0,-7.0
1376.0,732.0,1001.0,-12.0
1499.0,721.0,816.0,-12.0
970.0,650.0,1365.0,-12.0
970.0,650.0,1897.0,-12.0
532.0,524.0,2257.0,-7.0
532.0,491.0,2116.0,-7.0
485.0,485.0,2163.0,-2.0
485.0,485.0,2141.0,-7.0
486.0,479.0,2141.0,-7.0
485.0,464.0,1998.0,-2.0
485.0,464.0,1998.0,-2.0
493.0,462.0,1977.0,-2.0
493.0,469.0,1977.0,-2.0
503.0,456.0,1849.0,-2.0
481.0,465.0,1843.0,-2.0
504.0,464.0,1745.0,-2.0
497.0,465.0,1756.0,-2.0
496.0,465.0,1656.0,-7.0
499.0,482.0,1508.0,-2.0
509.0,482.0,1449.0,-2.0
509.0,463.0,1449.0,-2.0
507.0,463.0,0.0,-2.0
519.0,514.0,0.0,-2.0
521.0,2156.0,1189.0,-7.0
508.0,2280.0,897.0,-12.0
535.0,2184.0,861.0,-12.0
572.0,1401.0,831.0,-12.0
1074.0,959.0,831.0,-7.0
1267.0,731.0,875.0,-7.0
1351.0,712.0,860.0,-7.0
1412.0,700.0,1016.0,-12.0
1063.0,635.0,1050.0,-12.0
1063.0,575.0,1794.0,-7.0
681.0,557.0,1948.0,-7.0
681.0,545.0,0.0,-7.0
613.0,539.0,2346.0,-12.0
532.0,539.0,2346.0,-12.0
478.0,517.0,2219.0,-7.0
478.0,484.0,2031.0,-2.0
482.0,473.0,2031.0,-2.0
484.0,476.0,2005.0,-2.0
492.0,467.0,1954.0,-2.0
489.0,467.0,1883.0,-2.0
489.0,468.0,1875.0,-2.0
487.0,467.0,1846.0,-2.0
481.0,486.0,1846.0,-2.0
476.0,486.0,1735.0,-7.0
476.0,484.0,0.0,-7.0
474.0,484.0,1687.0,-2.0
473.0,478.0,0.0,-2.0
490.0,479.0,1338.0,-2.0
484.0,476.0,1338.0,3.0
486.0,2211.0,1247.0,-2.0
486.0,2248.0,1136.0,-7.0
462.0,2283.0,1136.0,-16.0
510.0,1536.0,932.0,-12.0
604.0,1536.0,881.0,-7.0
604.0,871.0,893.0,-7.0
1139.0,672.0,1115.0,-7.0
1349.0,645.0,1074.0,-7.0
1231.0,687.0,1073.0,-7.0
1284.0,682.0,1067.0,-7.0
1298.0,684.0,1149.0,-12.0
1298.0,625.0,1563.0,-12.0
729.0,625.0,2142.0,-12.0
592.0,523.0,2142.0,-7.0
526.0,523.0,2154.0,-7.0
501.0,492.0,2106.0,-2.0
501.0,481.0,2106.0,-2.0
494.0,481.0,1950.0,-2.0
494.0,482.0,2019.0,-7.0
487.0,494.0,2023.0,-7.0
480.0,474.0,0.0,-2.0
477.0,477.0,1827.0,-2.0
488.0,477.0,1827.0,-2.0
477.0,476.0,1706.0,-2.0
476.0,474.0,1708.0,-2.0
479.0,479.0,1606.0,-2.0
473.0,479.0,1508.0,-2.0
477.0,479.0,1463.0,-7.0
477.0,477.0,1371.0,-2.0
494.0,472.0,1276.0,-2.0
510.0,473.0,1176.0,3.0
488.0,499.0,961.0,-2.0
488.0,2249.0,887.0,-7.0
499.0,2278.0,887.0,-12.0
499.0,1841.0,887.0,-12.0
589.0,1160.0,840.0,-12.0
734.0,1160.0,801.0,-12.0
1254.0,556.0,1107.0,-7.0
1344.0,560.0,1107.0,-2.0
1371.0,608.0,1175.0,-7.0
1249.0,608.0,1106.0,-12.0
1099.0,588.0,1346.0,-12.0
1099.0,588.0,1777.0,-12.0
542.0,588.0,2230.0,-7.0
542.0,534.0,2201.0,-7.0
480.0,471.0,2185.0,-7.0
480.0,471.0,2109.0,-7.0
476.0,453.0,2109.0,-7.0
480.0,454.0,2003.0,-2.0
480.0,446.0,2003.0,-2.0
483.0,446.0,1997.0,-2.0
490.0,446.0,1937.0,3.0
493.0,450.0,0.0,-2.0
489.0,450.0,1944.0,-2.0
470.0,461.0,1793.0,-7.0
470.0,455.0,1793.0,-2.0
482.0,455.0,1652.0,-2.0
476.0,455.0,1578.0,-2.0
476.0,448.0,1444.0,-2.0
471.0,453.0,1356.0,-2.0
471.0,453.0,1317.0,-2.0
471.0,453.0,1317.0,-2.0
484.0,2122.0,1167.0,-7.0
465.0,2253.0,920.0,-12.0
471.0,1727.0,920.0,-12.0
562.0,963.0,920.0,-12.0
725.0,649.0,883.0,-7.0
1132.0,649.0,1033.0,-7.0
1279.0,638.0,1063.0,-7.0
1446.0,638.0,839.0,-7.0
1412.0,671.0,839.0,-12.0
1398.0,708.0,821.0,-12.0
1005.0,716.0,1120.0,-12.0
1005.0,660.0,0.0,-7.0
537.0,584.0,1958.0,-7.0
537.0,501.0,2151.0,-7.0
497.0,478.0,2128.0,-2.0
493.0,484.0,2128.0,-2.0
493.0,484.0,2108.0,-7.0
489.0,481.0,2023.0,-7.0
474.0,481.0,1906.0,-7.0
481.0,463.0,1906.0,-2.0
501.0,463.0,1822.0,-2.0
501.0,457.0,1839.0,-2.0
504.0,461.0,1839.0,-2.0
496.0,462.0,1741.0,-2.0
507.0,462.0,1632.0,-2.0
508.0,462.0,1654.0,-2.0
499.0,470.0,1634.0,-2.0
499.0,0.0,1451.0,-2.0
507.0,465.0,0.0,-2.0
505.0,461.0,0.0,-2.0
498.0,803.0,1186.0,-2.0
506.0,2246.0,1186.0,-7.0
517.0,2246.0,1096.0,-12.0
583.0,2092.0,933.0,-12.0
679.0,1044.0,842.0,-7.0
963.0,1000.0,839.0,-7.0
1132.0,969.0,839.0,-12.0
1367.0,969.0,981.0,-12.0
1361.0,607.0,1085.0,-7.0
1156.0,607.0,1085.0,-7.0
963.0,598.0,1493.0,-7.0
963.0,593.0,1493.0,-7.0
671.0,593.0,1785.0,-12.0
671.0,593.0,1785.0,-12.0
671.0,593.0,1785.0,-12.0
671.0,593.0,1785.0,-7.0
671.0,593.0,1785.0,3.0
671.0,593.0,1785.0,3.0
671.0,593.0,1785.0,-7.0
671.0,593.0,1785.0,-7.0
671.0,593.0,1785.0,-7.0
671.0,593.0,1785.0,-2.0
671.0,593.0,1785.0,-2.0
671.0,593.0,1785.0,-2.0
671.0,593.0,1785.0,-2.0
497.0,1655.0,1631.0,-2.0
497.0,488.0,1541.0,-2.0
488.0,488.0,1541.0,-7.0
476.0,487.0,1386.0,-2.0
481.0,478.0,1371.0,-2.0
481.0,1341.0,1371.0,3.0
494.0,2272.0,1124.0,-7.0
479.0,2263.0,1124.0,-12.0
472.0,1621.0,934.0,-16.0
505.0,886.0,857.0,-7.0
917.0,886.0,1095.0,-7.0
1088.0,672.0,1075.0,-7.0
1313.0,685.0,1055.0,-7.0
1299.0,683.0,1063.0,-7.0
1399.0,705.0,1025.0,-12.0
1256.0,705.0,1107.0,-12.0
887.0,638.0,1521.0,-12.0
887.0,638.0,1995.0,-12.0
613.0,590.0,1995.0,-7.0
496.0,529.0,2142.0,-2.0
505.0,487.0,2114.0,-2.0
505.0,475.0,2082.0,-2.0
505.0,488.0,1972.0,-7.0
478.0,488.0,1972.0,-7.0
482.0,483.0,1974.0,-2.0
488.0,478.0,1881.0,-2.0
489.0,472.0,1881.0,-2.0
489.0,472.0,1870.0,-2.0
500.0,472.0,1726.0,-2.0
493.0,474.0,0.0,-2.0
497.0,472.0,1594.0,-2.0
484.0,474.0,1513.0,-2.0
489.0,472.0,0.0,-2.0
497.0,475.0,0.0,-2.0
499.0,477.0,1343.0,-2.0
490.0,477.0,1242.0,-2.0
487.0,478.0,0.0,-7.0
487.0,2182.0,966.0,-7.0
486.0,2161.0,868.0,-12.0
523.0,1688.0,822.0,-12.0
927.0,1087.0,822.0,-12.0
1219.0,1087.0,844.0,-7.0
1414.0,647.0,1080.0,-7.0
1391.0,571.0,1156.0,-2.0
1382.0,586.0,1156.0,-7.0
1158.0,629.0,1057.0,-12.0
1158.0,658.0,1231.0,-12.0
1158.0,587.0,2147.0,-12.0
725.0,544.0,2306.0,-7.0
571.0,481.0,2306.0,-7.0
466.0,481.0,2084.0,-7.0
466.0,473.0,2084.0,-7.0
462.0,473.0,2182.0,-7.0
478.0,461.0,2001.0,-2.0
478.0,447.0,1999.0,-2.0
485.0,444.0,1999.0,-2.0
486.0,444.0,1806.0,3.0
481.0,450.0,1882.0,-2.0
474.0,464.0,0.0,-7.0
462.0,468.0,1845.0,-7.0
473.0,456.0,1665.0,-2.0
476.0,453.0,1575.0,-2.0
466.0,461.0,1594.0,-2.0
476.0,456.0,1392.0,-2.0
477.0,449.0,1392.0,-2.0
475.0,449.0,1341.0,-2.0
471.0,516.0,1177.0,-2.0
487.0,2227.0,0.0,-7.0
477.0,2260.0,1136.0,-12.0
549.0,1849.0,904.0,-12.0
549.0,1021.0,1059.0,-12.0
1056.0,622.0,1059.0,-7.0
1281.0,622.0,1095.0,-2.0
1484.0,612.0,1021.0,-7.0
1334.0,917.0,822.0,-12.0
1430.0,0.0,796.0,-12.0
1097.0,625.0,1074.0,-7.0
1097.0,576.0,1588.0,-7.0
672.0,578.0,1588.0,-13.0
578.0,578.0,2304.0,-12.0
521.0,495.0,2163.0,-7.0
480.0,474.0,2163.0,-2.0
495.0,469.0,2046.0,-2.0
493.0,470.0,2089.0,-2.0
481.0,472.0,0.0,-2.0
470.0,480.0,1953.0,-7.0
470.0,480.0,1953.0,-2.0
475.0,469.0,1908.0,-2.0
501.0,447.0,1908.0,-2.0
490.0,447.0,1908.0,-2.0
501.0,463.0,1819.0,-2.0
508.0,458.0,1706.0,-2.0
508.0,463.0,1605.0,-2.0
501.0,465.0,0.0,-2.0
495.0,465.0,1591.0,-2.0
495.0,458.0,1307.0,-2.0
516.0,460.0,1230.0,-2.0
508.0,1976.0,1230.0,-7.0
499.0,2297.0,939.0,-7.0
508.0,2236.0,939.0,-12.0
554.0,1573.0,856.0,-12.0
644.0,1055.0,845.0,-7.0
1113.0,980.0,844.0,-7.0
1321.0,934.0,798.0,-12.0
1411.0,722.0,1145.0,-12.0
1236.0,722.0,1240.0,-7.0
965.0,628.0,1594.0,-7.0
965.0,598.0,1654.0,-7.0
965.0,589.0,1654.0,-12.0
677.0,567.0,1801.0,-12.0
606.0,534.0,2218.0,-12.0
516.0,534.0,2218.0,-7.0
479.0,495.0,2211.0,-2.0
481.0,471.0,2063.0,-2.0
481.0,471.0,2063.0,-2.0
488.0,471.0,1992.0,-2.0
472.0,479.0,1978.0,-2.0
490.0,474.0,1953.0,-2.0
490.0,480.0,0.0,-2.0
479.0,480.0,1856.0,-7.0
467.0,492.0,1766.0,-7.0
473.0,477.0,1631.0,-2.0
489.0,470.0,1627.0,-2.0
487.0,470.0,1545.0,-2.0
489.0,473.0,1545.0,-2.0
498.0,473.0,1304.0,3.0
491.0,477.0,1304.0,3.0
485.0,2202.0,1157.0,-7.0
473.0,2268.0,1157.0,-12.0
483.0,2272.0,962.0,-12.0
491.0,1912.0,876.0,-12.0
566.0,1335.0,885.0,-12.0
1011.0,933.0,853.0,-7.0
1302.0,675.0,1050.0,-7.0
1269.0,675.0,1070.0,-7.0
1386.0,682.0,1022.0,-7.0
1212.0,710.0,1097.0,-12.0
986.0,633.0,1261.0,-12.0
986.0,633.0,2055.0,-12.0
629.0,508.0,2287.0,-7.0
527.0,509.0,2167.0,-7.0
511.0,491.0,2052.0,-7.0
487.0,477.0,2070.0,-7.0
486.0,477.0,2047.0,-2.0
486.0,476.0,1943.0,-2.0
496.0,476.0,1943.0,-2.0
496.0,477.0,1943.0,-2.0
478.0,474.0,1823.0,-2.0
483.0,483.0,1832.0,-2.0
473.0,483.0,1754.0,-2.0
473.0,492.0,0.0,-7.0
484.0,480.0,1633.0,-2.0
491.0,476.0,1587.0,-2.0
495.0,476.0,1476.0,3.0
495.0,478.0,1476.0,-2.0
513.0,478.0,1353.0,-2.0
485.0,488.0,0.0,-7.0
477.0,494.0,1004.0,-7.0
477.0,494.0,1004.0,-7.0
509.0,1746.0,1004.0,-7.0
548.0,1746.0,934.0,-7.0
584.0,1853.0,857.0,-12.0
584.0,1237.0,0.0,-12.0
1090.0,919.0,806.0,-12.0
1447.0,637.0,860.0,-7.0
1386.0,637.0,1242.0,-7.0
1230.0,567.0,1242.0,-7.0
1016.0,565.0,1260.0,-7.0
1016.0,565.0,1529.0,-12.0
1016.0,556.0,1529.0,-12.0
701.0,556.0,1921.0,-12.0
572.0,513.0,2266.0,-7.0
514.0,473.0,2137.0,-2.0
476.0,446.0,2137.0,-2.0
476.0,446.0,0.0,-2.0
484.0,452.0,2065.0,-2.0
480.0,448.0,2065.0,-2.0
467.0,450.0,2060.0,-7.0
467.0,450.0,1854.0,-2.0
480.0,450.0,1881.0,-2.0
480.0,452.0,1789.0,-2.0
480.0,448.0,0.0,3.0
477.0,448.0,1711.0,-2.0
461.0,465.0,1655.0,-7.0
467.0,478.0,1467.0,-7.0
463.0,469.0,1412.0,-2.0
475.0,462.0,1328.0,-2.0
470.0,457.0,1239.0,-2.0
473.0,494.0,1168.0,-2.0
470.0,2184.0,1168.0,-12.0
474.0,2146.0,942.0,-12.0
531.0,1376.0,898.0,-12.0
600.0,921.0,1043.0,-7.0
1174.0,619.0,1043.0,-7.0
1321.0,619.0,1056.0,-2.0
1425.0,644.0,1010.0,-7.0
1364.0,746.0,989.0,-12.0
1262.0,681.0,1160.0,-12.0
1032.0,681.0,1160.0,-7.0
1032.0,547.0,1463.0,-7.0
624.0,547.0,2037.0,-13.0
624.0,526.0,2203.0,-7.0
552.0,526.0,2203.0,-7.0
494.0,489.0,2203.0,-7.0
482.0,477.0,2172.0,-2.0
482.0,472.0,2094.0,-2.0
496.0,472.0,2094.0,-2.0
497.0,472.0,2002.0,-2.0
478.0,477.0,1878.0,-2.0
478.0,466.0,1917.0,-7.0
473.0,470.0,1778.0,-2.0
501.0,461.0,1758.0,-2.0
507.0,462.0,1712.0,-2.0
508.0,458.0,1626.0,3.0
510.0,472.0,1614.0,-2.0
495.0,473.0,0.0,-7.0
481.0,473.0,1377.0,-7.0
504.0,465.0,1321.0,-2.0
497.0,462.0,1199.0,-2.0
512.0,1446.0,1138.0,-7.0
511.0,2191.0,1138.0,-7.0
530.0,2151.0,917.0,-12.0
569.0,1627.0,851.0,-12.0
1046.0,1019.0,829.0,-7.0
1151.0,956.0,861.0,-7.0
1324.0,904.0,821.0,-12.0
1360.0,904.0,824.0,-12.0
1211.0,623.0,1075.0,-7.0
1008.0,598.0,1256.0,-7.0
1008.0,598.0,1564.0,-7.0
682.0,584.0,0.0,-12.0
587.0,563.0,2261.0,-12.0
512.0,527.0,2196.0,-12.0
492.0,500.0,2196.0,-7.0
479.0,468.0,2138.0,-2.0
484.0,479.0,1969.0,3.0
493.0,479.0,2066.0,-2.0
493.0,474.0,1966.0,-2.0
491.0,474.0,1966.0,-2.0
467.0,484.0,1886.0,-7.0
475.0,481.0,1827.0,-2.0
501.0,481.0,1799.0,-2.0
482.0,472.0,1744.0,-2.0
482.0,468.0,1682.0,-2.0
489.0,475.0,1563.0,-2.0
481.0,482.0,1489.0,-2.0
481.0,478.0,1401.0,-2.0
483.0,480.0,1308.0,-2.0
483.0,486.0,1242.0,-2.0
478.0,2106.0,1152.0,-2.0
474.0,2106.0,1152.0,-7.0
474.0,2106.0,1152.0,-12.0
474.0,2106.0,1152.0,-12.0
474.0,2106.0,1152.0,-12.0
474.0,2106.0,1152.0,-12.0
474.0,2106.0,1152.0,-7.0
474.0,2106.0,1152.0,-2.0
474.0,2106.0,1152.0,-7.0
474.0,2106.0,1152.0,-12.0
474.0,2106.0,1152.0,-12.0
474.0,2106.0,1152.0,-12.0
474.0,2106.0,1152.0,-12.0
474.0,2106.0,1152.0,-7.0
488.0,2106.0,2116.0,-7.0
488.0,487.0,2116.0,-2.0
487.0,477.0,2012.0,-2.0
487.0,477.0,1927.0,-2.0
486.0,484.0,1927.0,-2.0
476.0,484.0,1900.0,-2.0
481.0,483.0,1823.0,-7.0
477.0,483.0,1782.0,-2.0
498.0,483.0,1719.0,-2.0
498.0,478.0,1719.0,-2.0
494.0,478.0,1719.0,-2.0
490.0,470.0,1609.0,-2.0
490.0,479.0,1609.0,-2.0
500.0,473.0,1444.0,-2.0
505.0,473.0,1367.0,-2.0
495.0,473.0,1281.0,-2.0
495.0,473.0,0.0,-2.0
489.0,482.0,1209.0,-2.0
485.0,2161.0,972.0,-7.0
496.0,2216.0,0.0,-12.0
502.0,1537.0,0.0,-16.0
553.0,837.0,819.0,-12.0
1033.0,570.0,893.0,-7.0
1336.0,570.0,1093.0,-2.0
1366.0,556.0,1181.0,-2.0
1317.0,625.0,1038.0,-12.0
1334.0,600.0,1126.0,-12.0
1334.0,545.0,1126.0,-12.0
616.0,545.0,2104.0,-7.0
537.0,545.0,2165.0,-7.0
537.0,513.0,2303.0,-12.0
498.0,475.0,2116.0,-7.0
476.0,460.0,0.0,-2.0
484.0,443.0,0.0,-2.0
489.0,448.0,1941.0,-2.0
486.0,445.0,1941.0,-2.0
493.0,444.0,1996.0,-2.0
490.0,443.0,1850.0,3.0
490.0,456.0,1850.0,-2.0
495.0,461.0,1899.0,-7.0
476.0,461.0,1819.0,-7.0
465.0,461.0,1819.0,-2.0
465.0,461.0,1819.0,-2.0
465.0,461.0,1819.0,-2.0
465.0,461.0,1819.0,-2.0
465.0,461.0,1819.0,-2.0
465.0,461.0,1819.0,-13.0
465.0,461.0,1819.0,-2.0
465.0,461.0,1819.0,-7.0
465.0,461.0,1819.0,-7.0
465.0,461.0,1819.0,-12.0
465.0,461.0,1819.0,-12.0
465.0,461.0,1819.0,-7.0
465.0,461.0,1819.0,-7.0
1402.0,2057.0,1052.0,-7.0
1396.0,469.0,1079.0,-7.0
1522.0,624.0,1123.0,-7.0
1269.0,628.0,1123.0,-7.0
966.0,643.0,1171.0,-12.0
966.0,643.0,1712.0,-12.0
639.0,550.0,2282.0,-12.0
533.0,500.0,2128.0,-7.0
533.0,500.0,2128.0,-2.0
485.0,470.0,2187.0,-2.0
491.0,467.0,2108.0,-2.0
483.0,467.0,2108.0,-7.0
479.0,482.0,2011.0,-2.0
479.0,463.0,1942.0,-2.0
488.0,463.0,1896.0,-2.0
485.0,471.0,1822.0,-2.0
491.0,471.0,1834.0,-2.0
491.0,468.0,1742.0,-7.0
491.0,464.0,1646.0,-2.0
497.0,464.0,1646.0,-2.0
497.0,460.0,1531.0,-2.0
509.0,450.0,1531.0,3.0
498.0,450.0,1362.0,-2.0
494.0,450.0,1261.0,-7.0
494.0,1810.0,1261.0,-7.0
503.0,2149.0,1143.0,-7.0
503.0,2163.0,967.0,-12.0
601.0,1662.0,891.0,-7.0
601.0,1060.0,847.0,-7.0
1024.0,1049.0,811.0,-7.0
1277.0,1025.0,811.0,-12.0
1362.0,704.0,856.0,-12.0
1362.0,704.0,1234.0,-7.0
1271.0,625.0,1411.0,-7.0
1085.0,600.0,1411.0,-7.0
709.0,598.0,1411.0,-7.0
606.0,578.0,1811.0,-12.0
606.0,578.0,1811.0,-12.0
533.0,513.0,2278.0,-12.0
477.0,480.0,2278.0,-7.0
477.0,480.0,2217.0,-2.0
490.0,465.0,2101.0,-2.0
490.0,472.0,2015.0,3.0
490.0,483.0,1976.0,-2.0
473.0,488.0,1976.0,-7.0
473.0,491.0,1955.0,-7.0
475.0,483.0,1861.0,-2.0
479.0,476.0,1795.0,-2.0
480.0,476.0,1702.0,-2.0
498.0,471.0,1566.0,-2.0
490.0,471.0,0.0,-2.0
490.0,474.0,1591.0,-2.0
490.0,472.0,1591.0,-2.0
498.0,472.0,1361.0,3.0
498.0,2153.0,0.0,-2.0
473.0,2245.0,1183.0,-12.0
473.0,2288.0,895.0,-12.0
461.0,1985.0,895.0,-12.0
543.0,1243.0,895.0,-12.0
543.0,940.0,0.0,-7.0
1004.0,864.0,1011.0,-7.0
1154.0,722.0,999.0,-7.0
1266.0,722.0,999.0,-7.0
1252.0,699.0,999.0,-12.0
1292.0,702.0,1223.0,-12.0
961.0,617.0,1590.0,-12.0
961.0,560.0,0.0,-7.0
630.0,520.0,2150.0,-7.0
513.0,372.0,2270.0,-7.0
513.0,473.0,2270.0,-7.0
474.0,473.0,2040.0,-7.0
477.0,494.0,2066.0,-7.0
467.0,479.0,1982.0,-2.0
486.0,474.0,1982.0,-2.0
499.0,474.0,1837.0,3.0
499.0,488.0,1837.0,-2.0
486.0,488.0,1807.0,-7.0
469.0,485.0,1674.0,-7.0
488.0,485.0,1674.0,-2.0
480.0,479.0,1589.0,-2.0
496.0,480.0,1551.0,-2.0
496.0,473.0,1551.0,-2.0
496.0,473.0,1440.0,-2.0
493.0,475.0,1356.0,-2.0
495.0,474.0,1209.0,-2.0
503.0,475.0,1209.0,-2.0
494.0,1854.0,982.0,-7.0
506.0,2250.0,936.0,-12.0
526.0,2250.0,882.0,-12.0
526.0,1800.0,828.0,-12.0
620.0,895.0,784.0,-12.0
1197.0,895.0,816.0,-12.0
1366.0,601.0,1163.0,-7.0
1381.0,537.0,1221.0,-2.0
1351.0,588.0,1143.0,-7.0
1077.0,630.0,1205.0,-12.0
1077.0,630.0,1667.0,-12.0
546.0,601.0,2251.0,-12.0
546.0,485.0,2273.0,-7.0
496.0,467.0,0.0,-7.0
490.0,448.0,2161.0,-7.0
480.0,457.0,0.0,-2.0
492.0,457.0,2055.0,-2.0
493.0,451.0,1997.0,-2.0
484.0,456.0,2015.0,-2.0
484.0,456.0,1880.0,-7.0
471.0,456.0,1880.0,-2.0
471.0,456.0,1880.0,-2.0
471.0,456.0,1880.0,-2.0
471.0,456.0,1880.0,3.0
471.0,456.0,1880.0,-2.0
471.0,456.0,1880.0,-7.0
471.0,456.0,1880.0,-7.0
471.0,456.0,1880.0,-7.0
471.0,456.0,1880.0,-13.0
471.0,456.0,1880.0,-2.0
471.0,456.0,1880.0,-7.0
471.0,456.0,1880.0,-12.0
471.0,2052.0,1880.0,-12.0
625.0,2052.0,860.0,-12.0
995.0,967.0,860.0,-7.0
1274.0,967.0,1073.0,-2.0
1473.0,620.0,1117.0,-7.0
1375.0,703.0,1006.0,-7.0
1619.0,735.0,843.0,-12.0
1279.0,706.0,1009.0,-12.0
1279.0,634.0,1504.0,-12.0
725.0,634.0,2107.0,-12.0
725.0,518.0,2107.0,-7.0
559.0,474.0,2127.0,-7.0
512.0,389.0,2135.0,-2.0
487.0,389.0,2135.0,-2.0
475.0,454.0,2023.0,-7.0
475.0,482.0,2038.0,-7.0
482.0,482.0,2011.0,-2.0
482.0,470.0,2011.0,-2.0
502.0,470.0,1919.0,-2.0
504.0,463.0,1838.0,-2.0
504.0,460.0,1721.0,-2.0
505.0,469.0,1721.0,-2.0
507.0,469.0,1715.0,-2.0
507.0,455.0,1715.0,-2.0
504.0,455.0,1486.0,-2.0
506.0,453.0,1486.0,-2.0
512.0,453.0,1413.0,-2.0
512.0,529.0,1265.0,-2.0
516.0,2221.0,1133.0,-2.0
510.0,2240.0,1133.0,-7.0
510.0,2149.0,931.0,-12.0
590.0,2149.0,869.0,-12.0
590.0,1240.0,848.0,-7.0
1094.0,966.0,844.0,-7.0
1349.0,966.0,826.0,-12.0
1372.0,735.0,826.0,-12.0
1342.0,643.0,1036.0,-7.0
1093.0,600.0,1176.0,-7.0
1093.0,598.0,1618.0,-7.0
696.0,583.0,1618.0,-7.0
601.0,575.0,2201.0,-12.0
601.0,492.0,2201.0,-12.0
548.0,380.0,2199.0,-7.0
481.0,413.0,2143.0,-2.0
467.0,413.0,2115.0,-2.0
487.0,423.0,1929.0,-2.0
487.0,423.0,1929.0,-2.0
487.0,423.0,1929.0,-2.0
487.0,423.0,1929.0,-2.0
487.0,423.0,1929.0,-2.0
487.0,423.0,1929.0,-2.0
487.0,423.0,1929.0,-7.0
487.0,423.0,1929.0,-2.0
487.0,423.0,1929.0,-2.0
487.0,423.0,1929.0,-2.0
487.0,423.0,1929.0,-2.0
487.0,423.0,1929.0,3.0
487.0,423.0,1929.0,-2.0
487.0,1932.0,1929.0,-7.0
478.0,2303.0,1929.0,-12.0
478.0,2073.0,1081.0,-12.0
